policy,mechanism_stage,status,expected_profit,var_loss,cvar_loss,worst_decile_profit,budget_usage,acreage_usage,cvar_violation,budget_violation,acreage_violation,lower_bound_violation,upper_bound_violation,rotation_violation,contract_violation,acres_Corn,acres_Soybean,acres_Winter Wheat,selected_reversal,cell_id,replication_seed,scenario_sha256,copula_family,marginal_family,kendall_tau,alpha,risk_limit
mean_variance,variance_penalty,optimal,350.1767771319486,-177.51440556770496,-98.1348893916836,98.18972447977089,334.07657328762633,1.0000000000092921,True,False,False,False,False,False,False,0.5211907571468032,0.3772553474533773,0.10155389540911172,False,LHS-01-002,2026071901,2ca40dc767fab87bb2f20c74775cbe9a6ac8f2711ef46dc9b2dfcde8340073db,gaussian,student_t_df5,0.42716815838081795,0.9325466287604687,-98.92900679781663
loss_CVaR,economic_operational_plus_CVaR,optimal,350.13653745101357,-178.25075343900016,-98.92900679781815,98.98380197891575,332.8853833608867,1.0,False,False,False,False,False,False,False,0.5149574242079902,0.3834886803843593,0.10155389540765052,False,LHS-01-002,2026071901,2ca40dc767fab87bb2f20c74775cbe9a6ac8f2711ef46dc9b2dfcde8340073db,gaussian,student_t_df5,0.42716815838081795,0.9325466287604687,-98.92900679781663
ranking_proportional_repaired,ranking,repaired,336.799876379309,-173.7952313207761,-99.93953306441583,99.99055231868608,310.75119901298854,1.0,False,False,False,False,False,False,False,0.4252761109743977,0.41731036270383504,0.15741352632176728,False,LHS-01-002,2026071902,e7715bcb27e346c35d38cd885d42842ddff9f9f02bcbd980bc9d89dd0167a3b8,gaussian,student_t_df5,0.42716815838081795,0.9325466287604687,-95.0786574735662
expected_profit,economic_plus_operational,optimal,350.37455014101045,-175.11456983460394,-94.18921310497278,94.2451160542289,334.0765732847353,1.0,True,False,False,False,False,False,False,0.5211907571428336,0.37725534744951594,0.10155389540765052,False,LHS-01-002,2026071902,e7715bcb27e346c35d38cd885d42842ddff9f9f02bcbd980bc9d89dd0167a3b8,gaussian,student_t_df5,0.42716815838081795,0.9325466287604687,-95.0786574735662
mean_variance,variance_penalty,optimal,350.37455014101045,-175.11456983460394,-94.18921310497278,94.2451160542289,334.0765732847353,1.0,True,False,False,False,False,False,False,0.5211907571428336,0.37725534744951594,0.10155389540765052,False,LHS-01-002,2026071902,e7715bcb27e346c35d38cd885d42842ddff9f9f02bcbd980bc9d89dd0167a3b8,gaussian,student_t_df5,0.42716815838081795,0.9325466287604687,-95.0786574735662
loss_CVaR,economic_operational_plus_CVaR,optimal,350.32721368967293,-175.8191736301379,-95.07865747356763,95.13443273561181,332.84425255731503,1.0,False,False,False,False,False,False,False,0.5147421923734968,0.3837039122188527,0.10155389540765052,False,LHS-01-002,2026071902,e7715bcb27e346c35d38cd885d42842ddff9f9f02bcbd980bc9d89dd0167a3b8,gaussian,student_t_df5,0.42716815838081795,0.9325466287604687,-95.0786574735662
ranking_proportional_repaired,ranking,repaired,338.23138944440933,-177.75585585330398,-104.88392364568078,104.93426331785557,310.75119901298854,1.0,False,False,False,False,False,False,False,0.4252761109743977,0.41731036270383504,0.15741352632176728,False,LHS-01-002,2026071903,d1521e076798c8c8b0377d7fa5d4efe8d0cd1ada22f5648e2cb87491b461856d,gaussian,student_t_df5,0.42716815838081795,0.9325466287604687,-100.90160049663109
expected_profit,economic_plus_operational,optimal,351.9882667961139,-180.54772918433028,-100.17291389837517,100.22843653555567,334.0765732847353,1.0,True,False,False,False,False,False,False,0.5211907571428336,0.37725534744951594,0.10155389540765052,False,LHS-01-002,2026071903,d1521e076798c8c8b0377d7fa5d4efe8d0cd1ada22f5648e2cb87491b461856d,gaussian,student_t_df5,0.42716815838081795,0.9325466287604687,-100.90160049663109
mean_variance,variance_penalty,optimal,351.9882667967859,-180.54772918467972,-100.1729138985864,100.22843653576699,334.0765732853503,1.0000000000019855,True,False,False,False,False,False,False,0.5211907571436667,0.37725534745035805,0.10155389540796073,False,LHS-01-002,2026071903,d1521e076798c8c8b0377d7fa5d4efe8d0cd1ada22f5648e2cb87491b461856d,gaussian,student_t_df5,0.42716815838081795,0.9325466287604687,-100.90160049663109
loss_CVaR,economic_operational_plus_CVaR,optimal,351.9364632136188,-181.1965072081672,-100.90160049663261,100.95706793325346,332.9728021791683,1.0,False,False,False,False,False,False,False,0.5154148748531059,0.38303122973924364,0.10155389540765052,False,LHS-01-002,2026071903,d1521e076798c8c8b0377d7fa5d4efe8d0cd1ada22f5648e2cb87491b461856d,gaussian,student_t_df5,0.42716815838081795,0.9325466287604687,-100.90160049663109
ranking_proportional_repaired,ranking,repaired,334.1345290867367,-175.3596795123563,-106.26117395558141,106.30890695801624,310.75119901298854,1.0,False,False,False,False,False,False,False,0.4252761109743977,0.41731036270383504,0.15741352632176728,False,LHS-01-002,2026071904,60c4faa2f28087f840042b4e91707fc2b6beec40fcd4ea7ead8cefce70ab43ce,gaussian,student_t_df5,0.42716815838081795,0.9325466287604687,-103.09917469323086
expected_profit,economic_plus_operational,optimal,347.62523793964,-177.46808749739856,-102.52059118809272,102.5723646525836,334.0765732847353,1.0,True,False,False,False,False,False,False,0.5211907571428336,0.37725534744951594,0.10155389540765052,False,LHS-01-002,2026071904,60c4faa2f28087f840042b4e91707fc2b6beec40fcd4ea7ead8cefce70ab43ce,gaussian,student_t_df5,0.42716815838081795,0.9325466287604687,-103.09917469323086
mean_variance,variance_penalty,optimal,347.62523793964,-177.46808749739856,-102.52059118809272,102.5723646525836,334.0765732847353,1.0,True,False,False,False,False,False,False,0.5211907571428336,0.37725534744951594,0.10155389540765052,False,LHS-01-002,2026071904,60c4faa2f28087f840042b4e91707fc2b6beec40fcd4ea7ead8cefce70ab43ce,gaussian,student_t_df5,0.42716815838081795,0.9325466287604687,-103.09917469323086
loss_CVaR,economic_operational_plus_CVaR,optimal,347.5858464864657,-178.151448481063,-103.09917469323247,103.15102053763368,333.0990473098449,1.0,False,False,False,False,False,False,False,0.516075498247541,0.38237060634480863,0.10155389540765052,False,LHS-01-002,2026071904,60c4faa2f28087f840042b4e91707fc2b6beec40fcd4ea7ead8cefce70ab43ce,gaussian,student_t_df5,0.42716815838081795,0.9325466287604687,-103.09917469323086
ranking_proportional_repaired,ranking,repaired,337.2221286989352,-176.19441107774142,-105.50728529222287,105.55611570787431,310.75119901298854,1.0,False,False,False,False,False,False,False,0.4252761109743977,0.41731036270383504,0.15741352632176728,False,LHS-01-002,2026071905,e3a481aee18fe457563e2b5f9868595d1ada30827fde286d773b12614d397725,gaussian,student_t_df5,0.42716815838081795,0.9325466287604687,-101.79203074970683
expected_profit,economic_plus_operational,optimal,350.84721243080656,-178.19915043678188,-101.11221243941051,101.16546382262744,334.0765732847353,1.0,True,False,False,False,False,False,False,0.5211907571428336,0.37725534744951594,0.10155389540765052,False,LHS-01-002,2026071905,e3a481aee18fe457563e2b5f9868595d1ada30827fde286d773b12614d397725,gaussian,student_t_df5,0.42716815838081795,0.9325466287604687,-101.79203074970683
mean_variance,variance_penalty,optimal,350.8472124310382,-178.19915043689943,-101.1122124394766,101.16546382269357,334.0765732849588,1.0000000000006852,True,False,False,False,False,False,False,0.5211907571431798,0.37725534744974837,0.10155389540775717,False,LHS-01-002,2026071905,e3a481aee18fe457563e2b5f9868595d1ada30827fde286d773b12614d397725,gaussian,student_t_df5,0.42716815838081795,0.9325466287604687,-101.79203074970683
loss_CVaR,economic_operational_plus_CVaR,optimal,350.809202545192,-178.4563858557671,-101.7920307497084,101.8449902141636,333.0275960986224,1.0,False,False,False,False,False,False,False,0.5157016038926351,0.38274450069971444,0.10155389540765052,False,LHS-01-002,2026071905,e3a481aee18fe457563e2b5f9868595d1ada30827fde286d773b12614d397725,gaussian,student_t_df5,0.42716815838081795,0.9325466287604687,-101.79203074970683
ranking_proportional_repaired,ranking,repaired,333.4960045140028,-201.99854681317495,-176.80911676661975,176.83246556416898,307.98583668612287,1.0,True,False,False,False,False,False,False,0.41541882742529357,0.41731036270383487,0.16727080987087156,True,LHS-01-003,2026071901,2d7de4ab118b3467b8e175615fcd4cfbd9b4e8335d5e4e1d4ca6e680ee65fdcd,gaussian,empirical_resample,0.18949588867668168,0.9222721150278499,-186.36662959139704
expected_profit,economic_plus_operational,optimal,353.8674502563594,-215.04904065563102,-188.04826538312898,188.07329316797146,315.8548942834087,1.0,False,False,False,False,False,False,False,0.41541882742529357,0.5052917759114143,0.07928939666329214,True,LHS-01-003,2026071901,2d7de4ab118b3467b8e175615fcd4cfbd9b4e8335d5e4e1d4ca6e680ee65fdcd,gaussian,empirical_resample,0.18949588867668168,0.9222721150278499,-186.36662959139704
mean_variance,variance_penalty,optimal,353.8674502608389,-215.04904065844,-188.0482653854994,188.0732931703423,315.8548942875505,1.0000000000133293,False,False,False,False,False,False,False,0.4154188274309542,0.5052917759169981,0.079289396665377,True,LHS-01-003,2026071901,2d7de4ab118b3467b8e175615fcd4cfbd9b4e8335d5e4e1d4ca6e680ee65fdcd,gaussian,empirical_resample,0.18949588867668168,0.9222721150278499,-186.36662959139704
loss_CVaR,economic_operational_plus_CVaR,optimal,353.8674502563594,-215.04904065563102,-188.04826538312898,188.07329316797146,315.8548942834087,1.0,False,False,False,False,False,False,False,0.41541882742529357,0.5052917759114143,0.07928939666329214,True,LHS-01-003,2026071901,2d7de4ab118b3467b8e175615fcd4cfbd9b4e8335d5e4e1d4ca6e680ee65fdcd,gaussian,empirical_resample,0.18949588867668168,0.9222721150278499,-186.36662959139704
ranking_proportional_repaired,ranking,repaired,333.59669072484695,-202.60042918249908,-175.48962550696652,175.5147552802582,307.98583668612287,1.0,True,False,False,False,False,False,False,0.41541882742529357,0.41731036270383487,0.16727080987087156,True,LHS-01-003,2026071902,5323de1c2003ee84896005585d6455b610300e84d32ac938b182a1ae7b57f4bc,gaussian,empirical_resample,0.18949588867668168,0.9222721150278499,-184.72592018431817
expected_profit,economic_plus_operational,optimal,353.95728467982764,-215.5746861954229,-186.35103793170447,186.37812616060438,315.8548942834087,1.0,False,False,False,False,False,False,False,0.41541882742529357,0.5052917759114143,0.07928939666329214,True,LHS-01-003,2026071902,5323de1c2003ee84896005585d6455b610300e84d32ac938b182a1ae7b57f4bc,gaussian,empirical_resample,0.18949588867668168,0.9222721150278499,-184.72592018431817
mean_variance,variance_penalty,optimal,353.95728468687366,-215.57468619955569,-186.3510379354042,186.37812616430452,315.8548942899229,1.0000000000209703,False,False,False,False,False,False,False,0.4154188274341961,0.5052917759201879,0.07928939666658628,True,LHS-01-003,2026071902,5323de1c2003ee84896005585d6455b610300e84d32ac938b182a1ae7b57f4bc,gaussian,empirical_resample,0.18949588867668168,0.9222721150278499,-184.72592018431817
loss_CVaR,economic_operational_plus_CVaR,optimal,353.95728467982764,-215.5746861954229,-186.35103793170447,186.37812616060438,315.8548942834087,1.0,False,False,False,False,False,False,False,0.41541882742529357,0.5052917759114143,0.07928939666329214,True,LHS-01-003,2026071902,5323de1c2003ee84896005585d6455b610300e84d32ac938b182a1ae7b57f4bc,gaussian,empirical_resample,0.18949588867668168,0.9222721150278499,-184.72592018431817
ranking_proportional_repaired,ranking,repaired,334.1066606807764,-202.3998653838681,-176.27239829676023,176.2966165874625,307.98583668612287,1.0,True,False,False,False,False,False,False,0.41541882742529357,0.41731036270383487,0.16727080987087156,True,LHS-01-003,2026071903,09b6c316c74b151124acb2b05a7f94f7c78865b6c05f9d0e9427d0aaeeb2855f,gaussian,empirical_resample,0.18949588867668168,0.9222721150278499,-185.36080631916477
expected_profit,economic_plus_operational,optimal,354.35735476755684,-214.8980028059362,-186.95990354252584,186.98580015957538,315.8548942834087,1.0,False,False,False,False,False,False,False,0.41541882742529357,0.5052917759114143,0.07928939666329214,True,LHS-01-003,2026071903,09b6c316c74b151124acb2b05a7f94f7c78865b6c05f9d0e9427d0aaeeb2855f,gaussian,empirical_resample,0.18949588867668168,0.9222721150278499,-185.36080631916477
mean_variance,variance_penalty,optimal,354.35735476755684,-214.8980028059362,-186.95990354252584,186.98580015957538,315.8548942834087,1.0,False,False,False,False,False,False,False,0.41541882742529357,0.5052917759114143,0.07928939666329214,True,LHS-01-003,2026071903,09b6c316c74b151124acb2b05a7f94f7c78865b6c05f9d0e9427d0aaeeb2855f,gaussian,empirical_resample,0.18949588867668168,0.9222721150278499,-185.36080631916477
loss_CVaR,economic_operational_plus_CVaR,optimal,354.35735476755684,-214.8980028059362,-186.95990354252584,186.98580015957538,315.8548942834087,1.0,False,False,False,False,False,False,False,0.41541882742529357,0.5052917759114143,0.07928939666329214,True,LHS-01-003,2026071903,09b6c316c74b151124acb2b05a7f94f7c78865b6c05f9d0e9427d0aaeeb2855f,gaussian,empirical_resample,0.18949588867668168,0.9222721150278499,-185.36080631916477
ranking_proportional_repaired,ranking,repaired,331.1951319276116,-200.22236908540197,-174.2981210200149,174.32215094123885,307.98583668612287,1.0,True,False,False,False,False,False,False,0.41541882742529357,0.41731036270383487,0.16727080987087156,True,LHS-01-003,2026071904,c5c9d67adc521986cdac80e35646cbfed5fd2d3b8fda75d2f9d52a039ca58612,gaussian,empirical_resample,0.18949588867668168,0.9222721150278499,-183.38172772556314
expected_profit,economic_plus_operational,optimal,351.36723445813453,-212.55940944706455,-184.9799801615385,185.00554431720698,315.8548942834087,1.0,False,False,False,False,False,False,False,0.41541882742529357,0.5052917759114143,0.07928939666329214,True,LHS-01-003,2026071904,c5c9d67adc521986cdac80e35646cbfed5fd2d3b8fda75d2f9d52a039ca58612,gaussian,empirical_resample,0.18949588867668168,0.9222721150278499,-183.38172772556314
mean_variance,variance_penalty,optimal,351.36723446056175,-212.55940944848575,-184.9799801628128,185.00554431848147,315.8548942856701,1.0000000000072715,False,False,False,False,False,False,False,0.415418827428391,0.505291775914452,0.07928939666442855,True,LHS-01-003,2026071904,c5c9d67adc521986cdac80e35646cbfed5fd2d3b8fda75d2f9d52a039ca58612,gaussian,empirical_resample,0.18949588867668168,0.9222721150278499,-183.38172772556314
loss_CVaR,economic_operational_plus_CVaR,optimal,351.36723445813453,-212.55940944706455,-184.9799801615385,185.00554431720698,315.8548942834087,1.0,False,False,False,False,False,False,False,0.41541882742529357,0.5052917759114143,0.07928939666329214,True,LHS-01-003,2026071904,c5c9d67adc521986cdac80e35646cbfed5fd2d3b8fda75d2f9d52a039ca58612,gaussian,empirical_resample,0.18949588867668168,0.9222721150278499,-183.38172772556314
ranking_proportional_repaired,ranking,repaired,332.58629337148835,-199.2735587382778,-174.3173835371183,174.34051612413188,307.98583668612287,1.0,True,False,False,False,False,False,False,0.41541882742529357,0.41731036270383487,0.16727080987087156,True,LHS-01-003,2026071905,1976e5cfab684c9c3212c1dc48e9b5b0056102600e879c1a7a34f492e3eca9c0,gaussian,empirical_resample,0.18949588867668168,0.9222721150278499,-183.52863447415825
expected_profit,economic_plus_operational,optimal,352.8992341862839,-211.92321600086285,-185.14934579794468,185.17416325803893,315.8548942834087,1.0,False,False,False,False,False,False,False,0.41541882742529357,0.5052917759114143,0.07928939666329214,True,LHS-01-003,2026071905,1976e5cfab684c9c3212c1dc48e9b5b0056102600e879c1a7a34f492e3eca9c0,gaussian,empirical_resample,0.18949588867668168,0.9222721150278499,-183.52863447415825
mean_variance,variance_penalty,optimal,352.8992341862839,-211.92321600086285,-185.14934579794468,185.17416325803893,315.8548942834087,1.0,False,False,False,False,False,False,False,0.41541882742529357,0.5052917759114143,0.07928939666329214,True,LHS-01-003,2026071905,1976e5cfab684c9c3212c1dc48e9b5b0056102600e879c1a7a34f492e3eca9c0,gaussian,empirical_resample,0.18949588867668168,0.9222721150278499,-183.52863447415825
loss_CVaR,economic_operational_plus_CVaR,optimal,352.8992341862839,-211.92321600086285,-185.14934579794468,185.17416325803893,315.8548942834087,1.0,False,False,False,False,False,False,False,0.41541882742529357,0.5052917759114143,0.07928939666329214,True,LHS-01-003,2026071905,1976e5cfab684c9c3212c1dc48e9b5b0056102600e879c1a7a34f492e3eca9c0,gaussian,empirical_resample,0.18949588867668168,0.9222721150278499,-183.52863447415825
ranking_proportional_repaired,ranking,repaired,331.52371376521296,-163.58465755134867,-127.81703682860007,127.83298800214118,304.79349593592707,1.0000000000000002,True,False,False,False,False,False,False,0.40403955619767606,0.41731036270383487,0.17865008109848923,True,LHS-01-004,2026071901,a31230b2e5414f7bfcb64e439a876932ab96243c52a96f04070c9835bf581b5b,gaussian,gaussian,0.11999021525050914,0.9626166791606035,-130.6281319294414
expected_profit,economic_plus_operational,optimal,339.1898450027545,-169.01650000257803,-133.08873975940259,133.10476234986297,304.79349593592707,1.0,False,False,False,False,False,False,False,0.3882949711620366,0.4666952675103905,0.14500976132757287,True,LHS-01-004,2026071901,a31230b2e5414f7bfcb64e439a876932ab96243c52a96f04070c9835bf581b5b,gaussian,gaussian,0.11999021525050914,0.9626166791606035,-130.6281319294414
mean_variance,variance_penalty,optimal,339.1898450027545,-169.01650000257803,-133.08873975940259,133.10476234986297,304.79349593592707,1.0,False,False,False,False,False,False,False,0.3882949711620366,0.4666952675103905,0.14500976132757287,True,LHS-01-004,2026071901,a31230b2e5414f7bfcb64e439a876932ab96243c52a96f04070c9835bf581b5b,gaussian,gaussian,0.11999021525050914,0.9626166791606035,-130.6281319294414
loss_CVaR,economic_operational_plus_CVaR,optimal,339.1898450027545,-169.01650000257803,-133.08873975940259,133.10476234986297,304.79349593592707,1.0,False,False,False,False,False,False,False,0.3882949711620366,0.4666952675103905,0.14500976132757287,True,LHS-01-004,2026071901,a31230b2e5414f7bfcb64e439a876932ab96243c52a96f04070c9835bf581b5b,gaussian,gaussian,0.11999021525050914,0.9626166791606035,-130.6281319294414
ranking_proportional_repaired,ranking,repaired,331.64433064632016,-163.3192780541579,-125.72114072971806,125.73790825300216,304.79349593592707,1.0000000000000002,True,False,False,False,False,False,False,0.40403955619767606,0.41731036270383487,0.17865008109848923,True,LHS-01-004,2026071902,7ea19f54935e2d10d3b3adcf588cb98f26ab3343fa3459eba883acc8acf7a4fe,gaussian,gaussian,0.11999021525050914,0.9626166791606035,-128.24036772539498
expected_profit,economic_plus_operational,optimal,339.28710163250423,-168.43039605507292,-130.44549755866063,130.46243756461058,304.79349593592707,1.0,False,False,False,False,False,False,False,0.3882949711620366,0.4666952675103905,0.14500976132757287,True,LHS-01-004,2026071902,7ea19f54935e2d10d3b3adcf588cb98f26ab3343fa3459eba883acc8acf7a4fe,gaussian,gaussian,0.11999021525050914,0.9626166791606035,-128.24036772539498
mean_variance,variance_penalty,optimal,339.28710163250423,-168.43039605507292,-130.44549755866063,130.46243756461058,304.79349593592707,1.0,False,False,False,False,False,False,False,0.3882949711620366,0.4666952675103905,0.14500976132757287,True,LHS-01-004,2026071902,7ea19f54935e2d10d3b3adcf588cb98f26ab3343fa3459eba883acc8acf7a4fe,gaussian,gaussian,0.11999021525050914,0.9626166791606035,-128.24036772539498
loss_CVaR,economic_operational_plus_CVaR,optimal,339.28710163250423,-168.43039605507292,-130.44549755866063,130.46243756461058,304.79349593592707,1.0,False,False,False,False,False,False,False,0.3882949711620366,0.4666952675103905,0.14500976132757287,True,LHS-01-004,2026071902,7ea19f54935e2d10d3b3adcf588cb98f26ab3343fa3459eba883acc8acf7a4fe,gaussian,gaussian,0.11999021525050914,0.9626166791606035,-128.24036772539498
ranking_proportional_repaired,ranking,repaired,332.2422055351411,-164.80743492467386,-126.44409411463036,126.46120289331098,304.79349593592707,1.0000000000000002,True,False,False,False,False,False,False,0.40403955619767606,0.41731036270383487,0.17865008109848923,True,LHS-01-004,2026071903,b57f6b634a49059bead13de5ffdabab62e2496939972702821973cfc40d67019,gaussian,gaussian,0.11999021525050914,0.9626166791606035,-129.20511243645913
expected_profit,economic_plus_operational,optimal,339.8021249315969,-169.69492256477375,-131.62188705903412,131.63886637116943,304.79349593592707,1.0,False,False,False,False,False,False,False,0.3882949711620366,0.4666952675103905,0.14500976132757287,True,LHS-01-004,2026071903,b57f6b634a49059bead13de5ffdabab62e2496939972702821973cfc40d67019,gaussian,gaussian,0.11999021525050914,0.9626166791606035,-129.20511243645913
mean_variance,variance_penalty,optimal,339.8021249315969,-169.69492256477375,-131.62188705903412,131.63886637116943,304.79349593592707,1.0,False,False,False,False,False,False,False,0.3882949711620366,0.4666952675103905,0.14500976132757287,True,LHS-01-004,2026071903,b57f6b634a49059bead13de5ffdabab62e2496939972702821973cfc40d67019,gaussian,gaussian,0.11999021525050914,0.9626166791606035,-129.20511243645913
loss_CVaR,economic_operational_plus_CVaR,optimal,339.8021249315969,-169.69492256477375,-131.62188705903412,131.63886637116943,304.79349593592707,1.0,False,False,False,False,False,False,False,0.3882949711620366,0.4666952675103905,0.14500976132757287,True,LHS-01-004,2026071903,b57f6b634a49059bead13de5ffdabab62e2496939972702821973cfc40d67019,gaussian,gaussian,0.11999021525050914,0.9626166791606035,-129.20511243645913
ranking_proportional_repaired,ranking,repaired,329.34664876718244,-162.84067347943943,-125.69672091907007,125.71328589100058,304.79349593592707,1.0000000000000002,True,False,False,False,False,False,False,0.40403955619767606,0.41731036270383487,0.17865008109848923,True,LHS-01-004,2026071904,b777c6d96e0555e626472788ac68030a8e473ed4b313ac4115551db9c5a2ea2c,gaussian,gaussian,0.11999021525050914,0.9626166791606035,-128.2138129094713
expected_profit,economic_plus_operational,optimal,336.88517364558436,-167.37438797622733,-130.4170739298687,130.43355566720697,304.79349593592707,1.0,False,False,False,False,False,False,False,0.3882949711620366,0.4666952675103905,0.14500976132757287,True,LHS-01-004,2026071904,b777c6d96e0555e626472788ac68030a8e473ed4b313ac4115551db9c5a2ea2c,gaussian,gaussian,0.11999021525050914,0.9626166791606035,-128.2138129094713
mean_variance,variance_penalty,optimal,336.88517364558436,-167.37438797622733,-130.4170739298687,130.43355566720697,304.79349593592707,1.0,False,False,False,False,False,False,False,0.3882949711620366,0.4666952675103905,0.14500976132757287,True,LHS-01-004,2026071904,b777c6d96e0555e626472788ac68030a8e473ed4b313ac4115551db9c5a2ea2c,gaussian,gaussian,0.11999021525050914,0.9626166791606035,-128.2138129094713
loss_CVaR,economic_operational_plus_CVaR,optimal,336.88517364558436,-167.37438797622733,-130.4170739298687,130.43355566720697,304.79349593592707,1.0,False,False,False,False,False,False,False,0.3882949711620366,0.4666952675103905,0.14500976132757287,True,LHS-01-004,2026071904,b777c6d96e0555e626472788ac68030a8e473ed4b313ac4115551db9c5a2ea2c,gaussian,gaussian,0.11999021525050914,0.9626166791606035,-128.2138129094713
ranking_proportional_repaired,ranking,repaired,330.5137089517267,-162.61932957416067,-126.20909475763278,126.22533251576421,304.79349593592707,1.0000000000000002,True,False,False,False,False,False,False,0.40403955619767606,0.41731036270383487,0.17865008109848923,True,LHS-01-004,2026071905,98878f72df271011f988cb7ac6cab32af8b4419585d03d1393585d505fb44576,gaussian,gaussian,0.11999021525050914,0.9626166791606035,-128.99855246490284
expected_profit,economic_plus_operational,optimal,338.18514331110174,-168.70573192505395,-131.44022065101294,131.4568398341014,304.79349593592707,1.0,False,False,False,False,False,False,False,0.3882949711620366,0.4666952675103905,0.14500976132757287,True,LHS-01-004,2026071905,98878f72df271011f988cb7ac6cab32af8b4419585d03d1393585d505fb44576,gaussian,gaussian,0.11999021525050914,0.9626166791606035,-128.99855246490284
mean_variance,variance_penalty,optimal,338.1851433138575,-168.70573192631866,-131.44022065204783,131.4568398351364,304.79349593848286,1.00000000000822,False,False,False,False,False,False,False,0.3882949711655437,0.46669526751380136,0.1450097613288749,True,LHS-01-004,2026071905,98878f72df271011f988cb7ac6cab32af8b4419585d03d1393585d505fb44576,gaussian,gaussian,0.11999021525050914,0.9626166791606035,-128.99855246490284
loss_CVaR,economic_operational_plus_CVaR,optimal,338.18514331110174,-168.70573192505395,-131.44022065101294,131.4568398341014,304.79349593592707,1.0,False,False,False,False,False,False,False,0.3882949711620366,0.4666952675103905,0.14500976132757287,True,LHS-01-004,2026071905,98878f72df271011f988cb7ac6cab32af8b4419585d03d1393585d505fb44576,gaussian,gaussian,0.11999021525050914,0.9626166791606035,-128.99855246490284
ranking_proportional_repaired,ranking,repaired,336.4587561876598,-191.77442194800977,-132.67538928961724,132.72214389822238,310.75119901298854,1.0,True,False,False,False,False,False,False,0.4252761109743977,0.41731036270383504,0.15741352632176728,False,LHS-01-005,2026071901,26f7c9d9db640f0c75ad588fe1dea5d5f32213c07a2a5678c1c76e8e019d6fa6,gaussian,student_t_df5,0.15802530141905927,0.9376493660800478,-134.94321390034662
expected_profit,economic_plus_operational,optimal,359.39352949511954,-200.5505910780659,-135.6564220417996,135.70776131653162,330.63384921319874,1.0,False,False,False,False,False,False,False,0.48353505145194353,0.4568752893433638,0.05958965920469269,False,LHS-01-005,2026071901,26f7c9d9db640f0c75ad588fe1dea5d5f32213c07a2a5678c1c76e8e019d6fa6,gaussian,student_t_df5,0.15802530141905927,0.9376493660800478,-134.94321390034662
mean_variance,variance_penalty,optimal,359.39352949511954,-200.5505910780659,-135.6564220417996,135.70776131653162,330.63384921319874,1.0,False,False,False,False,False,False,False,0.48353505145194353,0.4568752893433638,0.05958965920469269,False,LHS-01-005,2026071901,26f7c9d9db640f0c75ad588fe1dea5d5f32213c07a2a5678c1c76e8e019d6fa6,gaussian,student_t_df5,0.15802530141905927,0.9376493660800478,-134.94321390034662
loss_CVaR,economic_operational_plus_CVaR,optimal,359.39352949511954,-200.55059107806588,-135.65642204179957,135.70776131653162,330.63384921319874,1.0,False,False,False,False,False,False,False,0.48353505145194353,0.45687528934336374,0.05958965920469269,False,LHS-01-005,2026071901,26f7c9d9db640f0c75ad588fe1dea5d5f32213c07a2a5678c1c76e8e019d6fa6,gaussian,student_t_df5,0.15802530141905927,0.9376493660800478,-134.94321390034662
ranking_proportional_repaired,ranking,repaired,336.55465206954216,-189.68443629361664,-131.27823021674638,131.32443671425406,310.75119901298854,1.0,True,False,False,False,False,False,False,0.4252761109743977,0.41731036270383504,0.15741352632176728,False,LHS-01-005,2026071902,144b63f460870f354cc852996907d845c06d44580756096b1da3f319dc7ca6e7,gaussian,student_t_df5,0.15802530141905927,0.9376493660800478,-133.2979936429786
expected_profit,economic_plus_operational,optimal,359.4731956157964,-199.37109748816917,-133.9331890247478,133.98495846428892,330.63384921319874,1.0,False,False,False,False,False,False,False,0.48353505145194353,0.4568752893433638,0.05958965920469269,False,LHS-01-005,2026071902,144b63f460870f354cc852996907d845c06d44580756096b1da3f319dc7ca6e7,gaussian,student_t_df5,0.15802530141905927,0.9376493660800478,-133.2979936429786
mean_variance,variance_penalty,optimal,359.4731956226296,-199.37109749205885,-133.93318902741865,133.98495846696073,330.633849219508,1.0000000000203066,False,False,False,False,False,False,False,0.4835350514605765,0.4568752893518361,0.059589659207894,False,LHS-01-005,2026071902,144b63f460870f354cc852996907d845c06d44580756096b1da3f319dc7ca6e7,gaussian,student_t_df5,0.15802530141905927,0.9376493660800478,-133.2979936429786
loss_CVaR,economic_operational_plus_CVaR,optimal,359.4731956157964,-199.37109748816914,-133.93318902474778,133.9849584642889,330.63384921319874,1.0,False,False,False,False,False,False,False,0.48353505145194353,0.45687528934336374,0.05958965920469269,False,LHS-01-005,2026071902,144b63f460870f354cc852996907d845c06d44580756096b1da3f319dc7ca6e7,gaussian,student_t_df5,0.15802530141905927,0.9376493660800478,-133.2979936429786
ranking_proportional_repaired,ranking,repaired,337.3333013642143,-193.1039713574324,-133.77731698060984,133.82425166600942,310.75119901298854,1.0,True,False,False,False,False,False,False,0.4252761109743977,0.41731036270383504,0.15741352632176728,False,LHS-01-005,2026071903,df41b8daa7161ce44b84f71f03b6196f249c58338b95539e0c4c80be9ac4ede7,gaussian,student_t_df5,0.15802530141905927,0.9376493660800478,-135.9945302503928
