design_id,design_sha256,experiment_id,contrast_id,metric,check_n,finite_n,estimate,ci_low,ci_high,half_width,interval_width,precision_target,precision_pass,binary_metric,familywise_coverage,multiplicity_count,experiment_stopped_at_check,experiment_stop_reason,all_registered_primary_intervals_pass
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-GAUSSIAN-T0.50-VS-T0.25,cvar_loss,64,64,2.5176013412877016,-2.1451525081709915,7.180355190746395,4.662753849458693,9.325507698917386,12.0,True,False,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-GAUSSIAN-T0.50-VS-T0.25,selected_reversal_change,64,64,0.28125,0.1483451540065185,0.46781963860418374,0.15973724229883263,0.31947448459766525,0.38,True,True,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-STUDENT_T_DF4-T0.25-VS-T0.00,allocation_l1,64,63,0.7149241755018695,0.44026352687952997,0.989584824124209,0.2746606486223395,0.549321297244679,0.08,False,False,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-STUDENT_T_DF4-T0.25-VS-T0.00,cvar_loss,64,63,1.1124140511487557,-11.148059386223654,13.372887488521165,12.26047343737241,24.52094687474482,12.0,False,False,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-STUDENT_T_DF4-T0.25-VS-T0.00,selected_reversal_change,64,63,0.19047619047619047,0.08523965495739044,0.37270198173982216,0.14373116339121586,0.2874623267824317,0.38,False,True,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-STUDENT_T_DF4-T0.50-VS-T0.25,allocation_l1,64,61,0.23707344823388013,0.12298816438915053,0.3511587320786097,0.1140852838447296,0.2281705676894592,0.08,False,False,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-STUDENT_T_DF4-T0.50-VS-T0.25,cvar_loss,64,61,3.343274046502993,-1.6845100044035637,8.37105809740955,5.027784050906557,10.055568101813114,12.0,False,False,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-STUDENT_T_DF4-T0.50-VS-T0.25,selected_reversal_change,64,61,0.22950819672131148,0.10977790382703825,0.4184428721467095,0.15433248415983564,0.3086649683196713,0.38,False,True,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-CLAYTON-ASSUMED-EMPIRICAL_COPULA-VS-CORRECT,cvar_loss,16,16,50.14610186426353,22.85492885022923,77.43727487829783,27.2911730140343,54.5823460280686,12.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-CLAYTON-ASSUMED-EMPIRICAL_COPULA-VS-CORRECT,feasible_regret,16,0,,,,inf,inf,10.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-CLAYTON-ASSUMED-GAUSSIAN-VS-CORRECT,cvar_loss,16,16,21.255586993096273,-9.961160347636682,52.472334333829224,31.216747340732955,62.43349468146591,12.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-CLAYTON-ASSUMED-GAUSSIAN-VS-CORRECT,feasible_regret,16,4,1.8317580020404307,-10.70003821552619,14.363554219607051,12.53179621756662,25.06359243513324,10.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-CLAYTON-ASSUMED-STUDENT_T_DF4-VS-CORRECT,cvar_loss,16,16,20.192174601296106,-14.684776028798009,55.06912523139022,34.876950630094115,69.75390126018823,12.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-CLAYTON-ASSUMED-STUDENT_T_DF4-VS-CORRECT,feasible_regret,16,6,1.1910061541203163,-3.8194782968553342,6.201490605095967,5.0104844509756505,10.020968901951301,10.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-EMPIRICAL_COPULA-ASSUMED-CLAYTON-VS-CORRECT,cvar_loss,16,16,-60.28810718847288,-87.9396028730678,-32.63661150387796,27.651495684594916,55.30299136918983,12.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-EMPIRICAL_COPULA-ASSUMED-CLAYTON-VS-CORRECT,feasible_regret,16,16,2.5297313390489506,0.44197488137520846,4.617487796722693,2.087756457673742,4.175512915347484,10.0,True,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-EMPIRICAL_COPULA-ASSUMED-GAUSSIAN-VS-CORRECT,cvar_loss,16,16,-40.69432128412055,-69.78041151899308,-11.608231049248019,29.08609023487253,58.17218046974506,12.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-EMPIRICAL_COPULA-ASSUMED-GAUSSIAN-VS-CORRECT,feasible_regret,16,14,1.2804461851555726,0.4028177542578909,2.1580746160532542,0.8776284308976817,1.7552568617953634,10.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-EMPIRICAL_COPULA-ASSUMED-STUDENT_T_DF4-VS-CORRECT,cvar_loss,16,16,-42.28769978608363,-69.54577327379016,-15.029626298377089,27.25807348770654,54.51614697541308,12.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-EMPIRICAL_COPULA-ASSUMED-STUDENT_T_DF4-VS-CORRECT,feasible_regret,16,14,1.346716313765102,0.6066528010072003,2.0867798265230038,0.7400635127579016,1.4801270255158032,10.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-GAUSSIAN-ASSUMED-CLAYTON-VS-CORRECT,cvar_loss,16,16,-22.70691686618693,-59.93343312414812,14.519599391774257,37.22651625796119,74.45303251592237,12.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-GAUSSIAN-ASSUMED-CLAYTON-VS-CORRECT,feasible_regret,16,12,2.1467890407321355,-0.698932547390609,4.99251062885488,2.8457215881227444,5.691443176245489,10.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-GAUSSIAN-ASSUMED-EMPIRICAL_COPULA-VS-CORRECT,cvar_loss,16,16,39.811965462152294,11.599959514864079,68.0239714094405,28.212005947288215,56.42401189457643,12.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-GAUSSIAN-ASSUMED-EMPIRICAL_COPULA-VS-CORRECT,feasible_regret,16,0,,,,inf,inf,10.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-GAUSSIAN-ASSUMED-STUDENT_T_DF4-VS-CORRECT,cvar_loss,16,16,-1.7439233943679247,-29.639734224012855,26.151887435277004,27.89581082964493,55.79162165928986,12.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-GAUSSIAN-ASSUMED-STUDENT_T_DF4-VS-CORRECT,feasible_regret,16,8,1.080284280727838,-0.7772201486499994,2.937788710105676,1.8575044293778376,3.715008858755675,10.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-STUDENT_T_DF4-ASSUMED-CLAYTON-VS-CORRECT,cvar_loss,16,16,-17.642430655091417,-57.18595034021807,21.901089030035237,39.543519685126654,79.08703937025331,12.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-STUDENT_T_DF4-ASSUMED-CLAYTON-VS-CORRECT,feasible_regret,16,11,2.5632041732436877,-0.07575412449817476,5.2021624709855505,2.6389582977418624,5.277916595483725,10.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-STUDENT_T_DF4-ASSUMED-EMPIRICAL_COPULA-VS-CORRECT,cvar_loss,16,16,39.08121343584895,13.637066844726153,64.52536002697175,25.4441465911228,50.8882931822456,12.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-STUDENT_T_DF4-ASSUMED-EMPIRICAL_COPULA-VS-CORRECT,feasible_regret,16,0,,,,inf,inf,10.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-STUDENT_T_DF4-ASSUMED-GAUSSIAN-VS-CORRECT,cvar_loss,16,16,2.233109995682722,-23.169451718364865,27.635671709730307,25.402561714047586,50.80512342809517,12.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-STUDENT_T_DF4-ASSUMED-GAUSSIAN-VS-CORRECT,feasible_regret,16,9,1.6177494044223093,-2.015635815664083,5.251134624508701,3.6333852200863923,7.266770440172785,10.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-CLAYTON-ASSUMED-EMPIRICAL_COPULA-VS-CORRECT,cvar_loss,32,32,52.0453235600937,36.177040274226115,67.91360684596128,15.868283285867587,31.736566571735175,12.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-CLAYTON-ASSUMED-EMPIRICAL_COPULA-VS-CORRECT,feasible_regret,32,0,,,,inf,inf,10.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-CLAYTON-ASSUMED-GAUSSIAN-VS-CORRECT,cvar_loss,32,32,23.848335626465584,3.564488466427928,44.132182786503236,20.283847160037656,40.56769432007531,12.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-CLAYTON-ASSUMED-GAUSSIAN-VS-CORRECT,feasible_regret,32,7,2.572757867066522,-2.648671339823787,7.794187073956831,5.221429206890309,10.442858413780618,10.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-CLAYTON-ASSUMED-STUDENT_T_DF4-VS-CORRECT,cvar_loss,32,31,26.654232530299275,3.9563336235678577,49.35213143703069,22.697898906731417,45.395797813462835,12.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-CLAYTON-ASSUMED-STUDENT_T_DF4-VS-CORRECT,feasible_regret,32,7,1.6139584320725768,-2.722472359742027,5.950389223887181,4.336430791814604,8.672861583629208,10.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-EMPIRICAL_COPULA-ASSUMED-CLAYTON-VS-CORRECT,cvar_loss,32,32,-63.359017656199406,-79.65094544309261,-47.0670898693062,16.291927786893204,32.58385557378641,12.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-EMPIRICAL_COPULA-ASSUMED-CLAYTON-VS-CORRECT,feasible_regret,32,32,2.6851973488385106,1.335853469579756,4.0345412280972655,1.3493438792587547,2.6986877585175093,10.0,True,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-EMPIRICAL_COPULA-ASSUMED-GAUSSIAN-VS-CORRECT,cvar_loss,32,32,-36.117336277653045,-52.92550435202749,-19.309168203278603,16.808168074374443,33.616336148748886,12.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-EMPIRICAL_COPULA-ASSUMED-GAUSSIAN-VS-CORRECT,feasible_regret,32,29,1.4873323314302014,0.522350760611637,2.4523139022487657,0.9649815708185644,1.9299631416371288,10.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-EMPIRICAL_COPULA-ASSUMED-STUDENT_T_DF4-VS-CORRECT,cvar_loss,32,31,-34.47391010900104,-53.478919697425795,-15.468900520576284,19.005009588424755,38.01001917684951,12.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-EMPIRICAL_COPULA-ASSUMED-STUDENT_T_DF4-VS-CORRECT,feasible_regret,32,26,1.3977168543939036,0.6346583038802003,2.160775404907607,0.7630585505137033,1.5261171010274066,10.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-GAUSSIAN-ASSUMED-CLAYTON-VS-CORRECT,cvar_loss,32,32,-27.990183926919755,-49.14230364648284,-6.838064207356673,21.152119719563082,42.304239439126164,12.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-GAUSSIAN-ASSUMED-CLAYTON-VS-CORRECT,feasible_regret,32,26,1.9973604865892975,0.6306171485182608,3.3641038246603343,1.3667433380710368,2.7334866761420735,10.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-GAUSSIAN-ASSUMED-EMPIRICAL_COPULA-VS-CORRECT,cvar_loss,32,32,36.157931153222975,19.743861199672125,52.572001106773826,16.41406995355085,32.8281399071017,12.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-GAUSSIAN-ASSUMED-EMPIRICAL_COPULA-VS-CORRECT,feasible_regret,32,0,,,,inf,inf,10.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-GAUSSIAN-ASSUMED-STUDENT_T_DF4-VS-CORRECT,cvar_loss,32,31,0.3115702497544514,-17.581170034367688,18.204310533876587,17.892740284122137,35.785480568244274,12.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-GAUSSIAN-ASSUMED-STUDENT_T_DF4-VS-CORRECT,feasible_regret,32,14,1.168173794798605,-0.2647310582563238,2.6010786478535337,1.4329048530549289,2.8658097061098577,10.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-STUDENT_T_DF4-ASSUMED-CLAYTON-VS-CORRECT,cvar_loss,32,31,-28.226082325064436,-53.07484419990456,-3.377320450224314,24.848761874840122,49.697523749680244,12.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-STUDENT_T_DF4-ASSUMED-CLAYTON-VS-CORRECT,feasible_regret,32,26,2.142546489807761,0.6160126146818683,3.669080364933653,1.5265338751258926,3.053067750251785,10.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-STUDENT_T_DF4-ASSUMED-EMPIRICAL_COPULA-VS-CORRECT,cvar_loss,32,31,33.068708176581566,14.215281087334617,51.922135265828516,18.85342708924695,37.7068541784939,12.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-STUDENT_T_DF4-ASSUMED-EMPIRICAL_COPULA-VS-CORRECT,feasible_regret,32,0,,,,inf,inf,10.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-STUDENT_T_DF4-ASSUMED-GAUSSIAN-VS-CORRECT,cvar_loss,32,31,-0.2874309678028587,-17.248744414054993,16.673882478449276,16.961313446252134,33.92262689250427,12.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-STUDENT_T_DF4-ASSUMED-GAUSSIAN-VS-CORRECT,feasible_regret,32,14,2.238903275515509,-0.8460168691216947,5.3238234201527135,3.084920144637204,6.169840289274408,10.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-CLAYTON-ASSUMED-EMPIRICAL_COPULA-VS-CORRECT,cvar_loss,48,46,49.94461260278017,34.055146237619105,65.83407896794122,15.889466365161061,31.778932730322122,12.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-CLAYTON-ASSUMED-EMPIRICAL_COPULA-VS-CORRECT,feasible_regret,48,1,2.212415775287809,,,inf,inf,10.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-CLAYTON-ASSUMED-GAUSSIAN-VS-CORRECT,cvar_loss,48,46,23.114212318260144,3.9222668436238877,42.3061577928964,19.191945474636256,38.38389094927251,12.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-CLAYTON-ASSUMED-GAUSSIAN-VS-CORRECT,feasible_regret,48,12,2.3774945501541915,-0.3677370903825916,5.122726190690974,2.745231640536783,5.490463281073566,10.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-CLAYTON-ASSUMED-STUDENT_T_DF4-VS-CORRECT,cvar_loss,48,44,25.768087910975172,5.9746342355594635,45.56154158639088,19.79345367541571,39.58690735083142,12.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-CLAYTON-ASSUMED-STUDENT_T_DF4-VS-CORRECT,feasible_regret,48,10,1.742984541929235,-1.354321298142647,4.8402903820011165,3.097305840071882,6.194611680143764,10.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-EMPIRICAL_COPULA-ASSUMED-CLAYTON-VS-CORRECT,cvar_loss,48,46,-59.256554307614635,-76.30382534910501,-42.20928326612426,17.04727104149038,34.09454208298076,12.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-EMPIRICAL_COPULA-ASSUMED-CLAYTON-VS-CORRECT,feasible_regret,48,46,2.824264815175567,1.698786920767856,3.949742709583278,1.1254778944077108,2.2509557888154217,10.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-EMPIRICAL_COPULA-ASSUMED-GAUSSIAN-VS-CORRECT,cvar_loss,48,48,-32.119516431553336,-47.97808736388088,-16.26094549922579,15.858570932327547,31.717141864655094,12.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-EMPIRICAL_COPULA-ASSUMED-GAUSSIAN-VS-CORRECT,feasible_regret,48,43,1.6309609535948824,0.6899587546918041,2.5719631524979607,0.9410021989030782,1.8820043978061565,10.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-EMPIRICAL_COPULA-ASSUMED-STUDENT_T_DF4-VS-CORRECT,cvar_loss,48,46,-31.955704203513328,-49.03693335638653,-14.874475050640129,17.0812291528732,34.1624583057464,12.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-EMPIRICAL_COPULA-ASSUMED-STUDENT_T_DF4-VS-CORRECT,feasible_regret,48,39,1.4930108267574211,0.674084999826309,2.3119366536885333,0.8189258269311122,1.6378516538622243,10.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-GAUSSIAN-ASSUMED-CLAYTON-VS-CORRECT,cvar_loss,48,46,-28.38453857997637,-48.52929255461453,-8.239784605338205,20.144753974638164,40.28950794927633,12.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-GAUSSIAN-ASSUMED-CLAYTON-VS-CORRECT,feasible_regret,48,35,2.4286845781923554,1.1557400719026594,3.701629084482051,1.272944506289696,2.545889012579392,10.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-GAUSSIAN-ASSUMED-EMPIRICAL_COPULA-VS-CORRECT,cvar_loss,48,48,32.78370457709271,17.334516977050374,48.23289217713506,15.44918760004234,30.89837520008468,12.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-GAUSSIAN-ASSUMED-EMPIRICAL_COPULA-VS-CORRECT,feasible_regret,48,1,6.95394208907328,,,inf,inf,10.0,False,False,0.95,24,False,CONTINUE,False
