design_id,design_sha256,replication_seed,assumed_family,true_family,risk_limit,policy_status,expected_profit,profit_variance,var_loss,cvar_loss,risk_violation,risk_feasible,hhi,effective_crop_count,tail_coexceedance,allocation_Corn,tail_contribution_Corn,allocation_Soybean,tail_contribution_Soybean,allocation_Winter_Wheat,tail_contribution_Winter_Wheat,reason_code
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607225057,clayton,empirical_copula,-105.0,optimal,376.26035086889283,20037.744128488368,-140.3666262468839,-93.52924346839458,11.470756531605417,False,0.6428896835177889,1.5554768191770647,0.059895833333333336,0.7672916791800568,-24.619401062724787,0.2327083208199431,-68.90984240566976,0.0,-0.0,TRUE_LAW_RISK_VIOLATION
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607225058,clayton,empirical_copula,-105.0,optimal,372.41588175125133,16029.046921526662,-158.6698912519468,-157.6910488598865,0.0,True,0.5009366560792827,1.9962603811563173,0.06494140625,0.5216408881435437,-47.49711108044196,0.47835911185645635,-110.19393777944418,0.0,-0.0,FEASIBLE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607225059,clayton,empirical_copula,-105.0,infeasible_or_failed,,,,,,,,,,,,,,,,ASSUMED_POLICY_INFEASIBLE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607225060,clayton,empirical_copula,-105.0,infeasible_or_failed,,,,,,,,,,,,,,,,ASSUMED_POLICY_INFEASIBLE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607225061,clayton,empirical_copula,-105.0,optimal,370.38591293619913,17983.864810416624,-147.75894260625236,-119.62420728195082,0.0,True,0.5512204774007334,1.8141561153814085,0.060139973958333336,0.6600319927400976,-15.948651485287002,0.3399680072599025,-103.67555579666384,0.0,-0.0,FEASIBLE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607225062,clayton,empirical_copula,-105.0,optimal,368.9768669823339,13295.726745134461,-173.21361921970797,-146.80163513111788,0.0,True,0.5876177027045908,1.7017867150655321,0.06282552083333333,0.29069435900507734,-56.55212283211319,0.7093056409949227,-90.24951229900519,0.0,-0.0,FEASIBLE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607225063,clayton,empirical_copula,-105.0,infeasible_or_failed,,,,,,,,,,,,,,,,ASSUMED_POLICY_INFEASIBLE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607225064,clayton,empirical_copula,-105.0,infeasible_or_failed,,,,,,,,,,,,,,,,ASSUMED_POLICY_INFEASIBLE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607225001,clayton,empirical_copula,-90.0,infeasible_or_failed,,,,,,,,,,,,,,,,ASSUMED_POLICY_INFEASIBLE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607225002,clayton,empirical_copula,-90.0,optimal,371.6145386850798,15166.030393865585,-161.92955012896329,-157.84593292505673,0.0,True,0.5041547280598844,1.9835180438518436,0.060791015625,0.45442189089110674,-88.21286983939233,0.5455781091088933,-69.63306308566489,0.0,-0.0,FEASIBLE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607225003,clayton,empirical_copula,-90.0,optimal,366.3904156463957,13646.902818385895,-172.23023455946338,-150.25276070814812,0.0,True,0.5760789448384389,1.735873197518874,0.06705729166666667,0.30496289476302346,-57.148240890353655,0.6950371052369766,-93.10451981779488,0.0,-0.0,FEASIBLE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607225004,clayton,empirical_copula,-90.0,optimal,369.3912098408833,15716.620693526544,-156.81436481338932,-156.54465055292124,0.0,True,0.5016406453555942,1.993458881887726,0.060872395833333336,0.528641275771115,-17.560359414787907,0.47135872422888503,-138.9842911381334,0.0,-0.0,FEASIBLE
